Id,SalePrice
2042,202737.84516256492
2043,169072.30734896322
2044,176200.16400046434
2045,215356.31185826613
2046,143443.98425212008
2047,154861.89780954053
2048,137285.47647451112
2049,139191.2039794892
2050,167528.9579719803
2051,112969.51893931052
2052,132655.94144679673
2053,142037.55348075455
2054,92160.77163034135
2055,145269.40044028233
2056,145116.4210282063
2057,121386.83511645088
2058,228306.7418693919
2059,144930.41257487691
2060,158924.96316156906
2061,170076.81841645358
2062,139662.47433112626
2063,119694.89504199375
2064,138558.57431758477
2065,118778.04095257024
2066,169919.32944373105
2067,142167.03467724647
2068,136125.33202407192
2069,90177.34456183708
2070,107113.40465070911
2071,109206.97414229403
2072,137359.53212619288
2073,145101.2833702077
2074,174092.47651392777
2075,145725.21959767488
2076,118584.13014611257
2077,150877.4161778979
2078,134924.66830841755
2079,128980.51383988203
2080,120143.45302973918
2081,127396.8290591905
2082,132650.05089371867
2083,136001.81787932158
2084,112102.59089449873
2085,132726.37441947043
2086,126410.4397335453
2087,128084.87754632201
2088,107606.29029058981
2089,91538.88885050762
2090,147274.09967568328
2091,122305.72489475324
2092,122297.00516341979
2093,135184.8032335084
2094,126112.12762438113
2095,135331.66767408195
2096,92205.2385271367
2097,99343.25268454029
2098,134973.64406229527
2099,68918.65731161111
2100,112519.48534217315
2101,128135.6473894622
2102,118336.87410572526
2103,108812.89971252008
2104,134620.17832357856
2105,142569.00865152015
2106,97907.73803138208
2107,177224.54278745822
2108,110172.75276670627
2109,118594.7789791094
2110,144402.86493209997
2111,133522.63716723706
2112,137500.47938185307
2113,120108.23484514805
2114,119238.21532112037
2115,139780.01544718636
2116,123963.80814196377
2117,139544.5630009897
2118,122130.69686587523
2119,101658.00875018905
2120,115071.19752929936
2121,90111.71892170327
2122,105485.35547083804
2123,100637.20226796961
2124,150995.28827122806
2125,119108.03011633133
2126,154572.59088998672
2127,151920.20505421615
2128,134837.45819661074
2129,99166.19757857457
2130,145784.90918408215
2131,147262.24284514348
2132,125535.35916811295
2133,120098.23295527417
2134,126799.81781265931
2135,106458.30118125652
2136,87015.55042568954
2137,122084.1896665002
2138,147366.5618975467
2139,157233.03731341756
2140,138480.059906463
2141,148306.25791825028
2142,132877.9380070938
2143,141629.40683231852
2144,125191.19734847767
2145,132588.29865875907
2146,145608.2010790975
2147,163372.66672049442
2148,125027.15792280038
2149,139254.8775694292
2150,192214.41021613756
2151,111475.08076667385
2152,165362.7919468728
2153,159502.30886322746
2154,108154.02566883428
2155,149971.440399587
2156,257033.4948432498
2157,224762.28252022702
2158,240558.21107726626
2159,208493.09681782612
2160,175881.7657351293
2161,248650.91689743157
2162,357579.017111843
2163,354089.47689690086
2164,241273.5600050431
2165,187563.9559700564
2166,143245.10063721487
2167,194928.86235942773
2168,205661.8102716171
2169,192504.6229403836
2170,221636.80643165822
2171,147996.7749754067
2172,142105.06479913282
2173,153663.32662500083
2174,238802.9685593863
2175,257062.3906256646
2176,302312.7476746895
2177,259117.72503375722
2178,207432.9629883565
2179,144553.42361163875
2180,196014.2121590066
2181,194246.56532950196
2182,217454.38563447894
2183,191905.0138556935
2184,132751.61359886383
2185,140788.33253301968
2186,147716.5836116283
2187,147579.5356333749
2188,155964.2152213097
2189,198471.30151886502
2190,90050.57627118481
2191,92773.11717459097
2192,93380.47112301578
2193,106696.56084232872
2194,115475.71971601753
2195,115196.12720787471
2196,110125.88762456534
2197,117832.41953001375
2198,144099.92137397136
2199,158454.26677019693
2200,141469.22729309578
2201,136596.70503288298
2202,175888.69943747568
2203,155619.26807871426
2204,169118.0521179436
2205,116418.30966884595
2206,121243.61947673556
2207,190787.8046843543
2208,204434.37861351672
2209,204056.37428702108
2210,120596.07691185485
2211,111576.20751031149
2212,113285.384371234
2213,106410.59318209447
2214,147895.86028094933
2215,105441.70044836264
2216,140820.1693191902
2217,86628.43101498554
2218,87204.34612774431
2219,76557.32514597052
2220,107565.63339188682
2221,326051.99240820593
2222,249515.68680067023
2223,273808.3894136906
2224,210500.47603727184
2225,139375.93108584126
2226,201865.79937056196
2227,188186.6619662224
2228,258137.41513512796
2229,234843.43491040738
2230,171361.333971913
2231,203499.01597222761
2232,183765.20713329123
2233,184295.5617487115
2234,223098.13375780676
2235,216134.6611583982
2236,255879.00229513997
2237,319112.94397423323
2238,195679.4042403284
2239,118099.18427229079
2240,158597.21434518025
2241,145495.91529298748
2242,127747.18960752888
2243,128334.32914057
2244,92008.79555897278
2245,91480.93394637202
2246,144554.68927855502
2247,97487.49558833624
2248,124410.59530764191
2249,126628.1696721928
2250,131167.09241010927
2251,144497.21297698416
2252,173863.83801236175
2253,159564.68562912877
2254,174120.05256981694
2255,182987.64787349282
2256,179567.1804438555
2257,203510.75257121393
2258,171086.55032516728
2259,181133.87234700006
2260,149961.7147829435
2261,176497.07543561107
2262,198314.0830039125
2263,331601.86501425545
2264,382511.2060282578
2265,145884.99293629013
2266,263953.48005868006
2267,344746.92336598743
2268,370656.3194829792
2269,150444.07186553293
2270,173998.57656961674
2271,209466.31721112062
2272,197129.36789711344
2273,153948.46722435812
2274,162598.77741896207
2275,160407.65450862775
2276,174271.6629056276
2277,181089.3162099981
2278,147732.35546617585
2279,123350.62960679366
2280,116058.26855983208
2281,182229.34864045735
2282,204154.1912746366
2283,99010.4930227893
2284,105780.04143987244
2285,132824.7950919163
2286,131130.3585785701
2287,348044.1577903952
2288,274645.82605799474
2289,391341.9757606776
2290,401133.48098238406
2291,321921.54514949484
2292,396178.6365477971
2293,436784.2259943965
2294,344996.50362078595
2295,418893.399980548
2296,291949.1618868416
2297,302988.5815735185
2298,334942.14484448975
2299,348484.90200271114
2300,303294.11054522666
2301,274290.31750411884
2302,246705.6163108649
2303,243591.3188652675
2304,251846.23889556027
2305,199472.8901655387
2306,199547.47307356147
2307,189962.93285285594
2308,215166.4266566663
2309,273719.3160473814
2310,218446.78353031044
2311,192120.4080286937
2312,171215.16697766367
2313,178103.5189214563
2314,179523.12271211794
2315,173143.62673159214
2316,203759.5334757482
2317,186962.7210350019
2318,177346.1941216303
2319,178423.4444717763
2320,175758.24505679985
2321,229453.98470054317
2322,179383.0195182409
2323,187192.85231447994
2324,173583.96948632534
2325,222464.913678462
2326,173049.20887909248
2327,214039.84473641665
2328,219985.35367754122
2329,182196.36042836227
2330,179845.90386506967
2331,332132.77340926573
2332,308444.9765616579
2333,308322.5479789844
2334,267535.6907113336
2335,265634.8900149508
2336,293150.6008537217
2337,203393.71417551566
2338,278274.8605116004
2339,216645.20012133245
2340,375065.9886600029
2341,237426.07119011544
2342,231576.82237496323
2343,234371.57170422102
2344,235753.35822079712
2345,238177.54748139274
2346,212948.0586459781
2347,208668.8270458161
2348,226409.36577954513
2349,177972.276276819
2350,267763.2183765884
2351,285421.9281789607
2352,251825.05987027014
2353,283956.78038645023
2354,137892.5127547537
2355,148571.7938266414
2356,156951.86689100857
2357,206333.5656056735
2358,206012.66698812597
2359,127082.08945566179
2360,122514.65571324399
2361,138272.3839857711
2362,243454.6871738601
2363,139184.3892863074
2364,145775.76129624018
2365,210513.8225701574
2366,184419.0642803861
2367,219938.2633399582
2368,203644.6838102799
2369,221724.6760621613
2370,170991.2371075146
2371,168031.5395248293
2372,207452.6730021894
2373,252777.58917647565
2374,264333.53578169947
2375,231617.10732070336
2376,261704.633168347
2377,271457.2123946447
2378,145423.5871935668
2379,191897.24816790328
2380,150261.66960116805
2381,161768.98831953577
2382,191814.75794854117
2383,209121.78053997026
2384,243522.49001533588
2385,156926.6388179506
2386,140228.19950784446
2387,136124.51637165732
2388,118232.93197903688
2389,138631.80987627458
2390,149855.64026643714
2391,140911.38271877432
2392,113600.76251508213
2393,162168.3991997701
2394,139688.45539965518
2395,187409.92766023506
2396,150128.43345445165
2397,187959.06639733666
2398,120981.63086052643
2399,74177.23471050334
2400,71269.40850171131
2401,107834.29297420834
2402,134561.7528142554
2403,134329.13759615918
2404,150879.72212780116
2405,161189.9450990737
2406,131740.34912070184
2407,125446.05699452832
2408,139339.97002639237
2409,140734.5344618975
2410,162650.58079970683
2411,124835.78489085023
2412,154866.2772837829
2413,131778.9976922246
2414,142890.9894041843
2415,135622.26126744793
2416,121490.77631352411
2417,125844.6465237129
2418,124649.34266948036
2419,126407.84703411601
2420,128731.82645294104
2421,149354.02879105802
2422,123091.97311427217
2423,130039.84008089379
2424,156213.70689342747
2425,202134.225849528
2426,125523.09942932859
2427,141912.90867404095
2428,160158.70414061105
2429,118659.29969931622
2430,136023.2827745573
2431,134613.48735868558
2432,134028.7211698987
2433,152326.7372968751
2434,141419.76586303767
2435,151502.11137096386
2436,116933.31376556066
2437,120788.8538012166
2438,127538.16558615261
2439,111045.74764357516
2440,120931.98132472429
2441,103954.0326987775
2442,106713.12902001299
2443,118976.72847565346
2444,129827.91612366216
2445,91691.85498584741
2446,140858.7421038952
2447,170132.35108484837
2448,138735.2597020597
2449,122896.1410305876
2450,138721.30048911128
2451,134959.9018179286
2452,169717.0363767116
2453,104244.47167010837
2454,127793.13294716728
2455,117496.8743781025
2456,124109.70796365806
2457,124710.35333400988
2458,118746.54087489644
2459,114939.20746789151
2460,127771.16950351639
2461,117436.65595001706
2462,130514.78079904163
2463,122213.00693597569
2464,159777.8187076155
2465,138053.72824019665
2466,122671.8861451451
2467,147527.55079031628
2468,93568.07230439612
2469,87427.22622328879
2470,169402.85357246274
2471,181105.9692552937
2472,153065.86732607664
2473,113970.43619301912
2474,91593.47565046616
2475,192546.08271870812
2476,119066.81333666484
2477,125915.20037069703
2478,158634.77606059154
2479,118601.95084327481
2480,161924.05920753494
2481,122404.4544477887
2482,132178.2657053649
2483,120187.86352779361
2484,124551.32966474538
2485,131016.73480285973
2486,153019.14267072038
2487,184756.38270673613
2488,137697.97928833176
2489,159445.37221907254
2490,139275.25578843607
2491,100629.37853855111
2492,191778.0571902876
2493,165420.17100072876
2494,170183.8913616889
2495,96918.97377116875
2496,211313.16194331992
2497,146673.7897960768
2498,119618.75470865934
2499,102905.27027499225
2500,136991.11337371593
2501,134426.88078486634
2502,136737.58630845795
2503,102019.3843519009
2504,180284.68511452447
2505,218026.41262667323
2506,250067.92051946183
2507,311546.4872088587
2508,252770.33490283485
2509,227308.13007562456
2510,222025.24638274452
2511,182459.47655956892
2512,211173.36250623065
2513,211796.26907483608
2514,236634.58373050738
2515,151244.15063093434
2516,179907.9937601732
2517,141311.73570828533
2518,149335.82168053847
2519,227177.77706241648
2520,209197.5696721743
2521,198023.5463703062
2522,224964.96238463305
2523,134958.4560798943
2524,138892.2763360676
2525,150094.89404079274
2526,138089.06409057727
2527,120837.065669712
2528,126365.2067649422
2529,133028.20837486314
2530,126501.95206046777
2531,255484.43154142986
2532,216019.28606440598
2533,198289.07234115346
2534,233628.30172235452
2535,258795.2335762253
2536,234914.037307378
2537,222084.64068400298
2538,181517.09505601678
2539,184286.49835703784
2540,184280.90661247532
2541,183674.68004253178
2542,173785.97666357117
2543,125390.04503262899
2544,119719.00104743865
2545,121084.69100330131
2546,134080.7608438318
2547,139622.4479894185
2548,146172.87594642915
2549,168554.3784928506
2550,276032.9561730993
2551,145776.50010978922
2552,118610.1150423938
2553,88419.09152466667
2554,115003.20536689294
2555,112752.74882313015
2556,112813.4187402033
2557,118114.38199688308
2558,124997.4885979662
2559,139729.51709076902
2560,123257.61964972262
2561,125781.58014796712
2562,121279.20893730473
2563,138799.93394020444
2564,176565.8009168397
2565,144254.63986477067
2566,145482.59388148488
2567,129034.03489584096
2568,182965.75077993877
2569,189752.1041530089
2570,119048.14903964059
2571,215002.53211858697
2572,146220.68913381596
2573,203619.1670278749
2574,248514.35615072062
2575,120402.77924933383
2576,128617.18252444638
2577,141429.76243683905
2578,95736.01289750938
2579,94788.78694784046
2580,116309.90723843205
2581,110095.13294414288
2582,123745.00936114139
2583,262015.22256163682
2584,160192.0799310133
2585,204941.9833497732
2586,213436.79688549452
2587,194460.5965235001
2588,142275.71201007787
2589,143087.04202181663
2590,202820.51106519898
2591,192949.3299068671
2592,222040.78880788232
2593,258117.76646283112
2594,173000.06842414686
2595,198784.05987865303
2596,326966.8290139433
2597,202052.67634313885
2598,262546.5903855199
2599,317212.60596294515
2600,153903.49514122092
2601,146340.43805174762
2602,83265.14302451549
2603,88511.6349517381
2604,82528.73100350024
2605,83558.12198500455
2606,145120.0140595662
2607,193527.53859821375
2608,189130.90653903194
2609,158087.30272127502
2610,119585.65572054987
2611,141575.59966743345
2612,158294.96550691852
2613,122483.20775562353
2614,124229.85090763793
2615,145568.35343276884
2616,137993.09859080968
2617,175570.0250022111
2618,177304.9844665354
2619,192508.0090104512
2620,185054.13400663694
2621,180944.84075856395
2622,185216.7242003579
2623,235390.51128817597
2624,301068.7424254784
2625,293471.0106601633
2626,162908.81819188708
2627,152585.09899797832
2628,374554.56494261173
2629,452846.70749664144
2630,313200.7244420224
2631,412288.9600547173
2632,378948.9431693793
2633,256003.14954183265
2634,396084.694118311
2635,154117.8255017197
2636,187316.9985147544
2637,173010.65402867692
2638,238189.0783360891
2639,174093.9106619096
2640,152482.39389821282
2641,114192.32210219993
2642,199744.02271326614
2643,109829.1157800002
2644,131385.3993334264
2645,91609.409222703
2646,94962.61602508837
2647,102305.77192641527
2648,136999.47714698955
2649,137308.47216798936
2650,130909.55574737285
2651,145208.23522566768
2652,373959.59486811707
2653,257361.8167906894
2654,285615.7858751437
2655,360364.61453079723
2656,317555.7900350674
2657,322255.9476186413
2658,283833.07960569166
2659,284950.26387941925
2660,342747.29894054483
2661,361126.9899882054
2662,336976.12635936035
2663,278431.33906196634
2664,282364.9196443604
2665,309832.57825522823
2666,272034.33636058803
2667,174644.47644718105
2668,180782.79465246075
2669,184966.03932587217
2670,266754.8009317092
2671,177931.0024819186
2672,182867.9321298653
2673,196038.3002859429
2674,198584.88019118298
2675,168432.54104148794
2676,185989.18843298586
2677,191752.9616026307
2678,250080.12167831766
2679,264462.3553965153
2680,263515.8157950102
2681,319813.8076643299
2682,309647.257375996
2683,395275.6116878384
2684,296965.214172465
2685,282515.4717466961
2686,251933.43640810647
2687,309550.92458354647
2688,232424.77495704623
2689,198275.60509521072
2690,376349.73236841353
2691,198857.70766485206
2692,141773.56719085338
2693,203782.0407355978
2694,147030.43993638412
2695,196700.90700195197
2696,180783.0081705916
2697,194733.5200559842
2698,204978.03339014508
2699,180044.43751285665
2700,164887.36893908965
2701,170006.83415513043
2702,127988.55351608884
2703,122460.89660686249
2704,141600.63051716643
2705,132201.06284946078
2706,119770.19807922082
2707,132773.9718431827
2708,137255.8407642682
2709,109248.34285993945
2710,129689.2366464918
2711,256455.8992465354
2712,298320.60902413935
2713,169725.84735916767
2714,146841.7942500036
2715,169511.78006640254
2716,160592.91477814325
2717,195506.49108687142
2718,247025.89604358983
2719,146643.9724404122
2720,161996.91953598257
2721,142543.46589028477
2722,161647.9600952009
2723,141853.87923655572
2724,128916.30646902639
2725,136614.47162260665
2726,142114.26517252054
2727,165139.882976319
2728,164380.94786651855
2729,159117.1773292784
2730,147633.89171479296
2731,120125.1653548039
2732,115136.47522153391
2733,156714.18139705365
2734,143087.40790060547
